log_id,system_name,regulation,severity,event_type,timestamp,resolved
382,System_1,NIST,Low,Login Failure,2025-05-20 05:45:57,Yes
383,System_5,GDPR,Low,Unauthorized Device,2025-04-18 08:21:10,No
384,System_5,NIST,High,Data Leak,2025-04-08 11:20:51,No
385,System_3,CMMC,Medium,Unauthorized Device,2025-05-13 11:45:33,Yes
386,System_2,NIST,Low,Unauthorized Device,2025-05-15 15:20:29,No
387,System_5,NIST,High,Access Violation,2025-03-12 02:41:39,No
388,System_4,NIST,High,Access Violation,2025-04-18 15:11:30,Yes
389,System_1,GDPR,Low,Policy Breach,2025-01-31 17:39:16,No
390,System_1,CMMC,Low,Data Leak,2025-04-04 03:14:08,No
391,System_3,CMMC,High,Access Violation,2025-03-08 17:31:09,Yes
392,System_5,CMMC,Low,Login Failure,2025-04-23 21:15:57,Yes
393,System_5,NIST,High,Login Failure,2025-03-06 18:29:19,Yes
394,System_1,GDPR,Medium,Policy Breach,2025-02-19 13:38:11,Yes
395,System_5,NIST,High,Policy Breach,2025-03-22 11:15:39,No
396,System_3,GDPR,Low,Unauthorized Device,2025-03-12 03:05:56,No
397,System_1,NIST,Medium,Access Violation,2025-02-11 20:40:09,No
398,System_5,CMMC,High,Policy Breach,2025-03-15 15:27:55,No
399,System_5,GDPR,High,Login Failure,2025-02-14 23:54:23,Yes
400,System_1,CMMC,Low,Data Leak,2025-04-13 20:27:07,Yes
401,System_1,CMMC,Medium,Unauthorized Device,2025-05-24 05:14:28,Yes
402,System_1,NIST,Medium,Unauthorized Device,2025-05-23 22:54:39,Yes
403,System_4,GDPR,High,Data Leak,2025-01-19 19:48:51,No
404,System_2,CMMC,Medium,Data Leak,2025-04-14 00:32:31,No
405,System_3,CMMC,High,Data Leak,2025-05-06 15:52:06,Yes
406,System_1,CMMC,Medium,Data Leak,2025-04-05 09:07:15,Yes
407,System_5,GDPR,Medium,Access Violation,2025-02-03 10:56:13,No
408,System_3,CMMC,Medium,Policy Breach,2025-01-20 12:29:46,Yes
409,System_2,CMMC,High,Data Leak,2025-04-11 16:16:16,Yes
410,System_5,CMMC,Low,Login Failure,2025-02-13 22:04:40,No
411,System_3,CMMC,Medium,Login Failure,2025-04-30 11:52:03,Yes
412,System_5,NIST,High,Policy Breach,2025-01-04 14:02:24,Yes
413,System_2,NIST,Low,Data Leak,2025-04-29 15:53:58,Yes
414,System_2,CMMC,Low,Policy Breach,2025-02-16 22:13:27,Yes
415,System_2,CMMC,High,Data Leak,2025-01-30 00:45:26,Yes
416,System_3,NIST,High,Policy Breach,2025-01-01 07:35:28,Yes
417,System_1,NIST,Medium,Unauthorized Device,2025-03-24 14:52:47,Yes
418,System_5,CMMC,Medium,Policy Breach,2025-04-09 16:36:19,Yes
419,System_1,NIST,Medium,Policy Breach,2025-03-07 13:31:21,Yes
420,System_2,NIST,Low,Access Violation,2025-01-08 03:18:36,Yes
421,System_3,GDPR,Medium,Access Violation,2025-03-27 11:53:55,No
422,System_2,GDPR,Medium,Data Leak,2025-04-02 18:28:55,No
423,System_3,CMMC,Medium,Login Failure,2025-01-19 06:30:43,No
424,System_1,NIST,High,Unauthorized Device,2025-03-01 19:09:39,No
425,System_5,NIST,Low,Policy Breach,2025-05-10 01:57:46,No
426,System_3,CMMC,High,Data Leak,2025-04-22 11:29:31,No
427,System_1,CMMC,Low,Access Violation,2025-01-07 06:32:54,No
428,System_3,GDPR,High,Login Failure,2025-03-23 02:22:21,Yes
429,System_5,GDPR,Medium,Access Violation,2025-05-04 11:59:56,No
430,System_4,NIST,Low,Data Leak,2025-04-19 02:13:08,Yes
431,System_3,NIST,Medium,Access Violation,2025-01-21 07:06:48,No
432,System_2,GDPR,High,Data Leak,2025-04-12 00:56:20,No
433,System_5,CMMC,Medium,Access Violation,2025-02-26 04:23:29,Yes
434,System_2,NIST,Low,Login Failure,2025-02-12 04:16:09,No
435,System_2,CMMC,High,Data Leak,2025-03-03 02:56:38,Yes
436,System_1,GDPR,Medium,Policy Breach,2025-03-11 22:48:46,Yes
437,System_4,CMMC,Low,Policy Breach,2025-03-14 03:19:50,Yes
438,System_2,NIST,Low,Login Failure,2025-03-24 06:58:54,Yes
439,System_1,CMMC,Low,Access Violation,2025-04-24 03:11:57,No
440,System_4,NIST,Medium,Access Violation,2025-03-08 10:14:34,Yes
441,System_5,CMMC,Low,Policy Breach,2025-02-18 20:15:12,Yes
442,System_2,CMMC,High,Login Failure,2025-04-23 03:36:23,No
443,System_4,NIST,Medium,Policy Breach,2025-05-03 13:11:22,Yes
444,System_5,GDPR,Low,Unauthorized Device,2025-02-27 21:47:04,No
445,System_1,NIST,Low,Login Failure,2025-01-28 17:34:51,Yes
446,System_4,NIST,Low,Login Failure,2025-01-02 13:06:43,No
447,System_3,GDPR,High,Access Violation,2025-01-13 22:05:22,Yes
448,System_2,GDPR,Medium,Unauthorized Device,2025-03-30 19:01:12,Yes
449,System_1,CMMC,Low,Access Violation,2025-03-14 06:31:28,Yes
450,System_3,CMMC,High,Unauthorized Device,2025-03-30 19:35:03,Yes
451,System_5,GDPR,High,Data Leak,2025-01-13 16:57:49,No
452,System_2,CMMC,Medium,Data Leak,2025-03-10 21:52:47,Yes
453,System_1,CMMC,Low,Policy Breach,2025-01-27 04:12:13,Yes
454,System_1,CMMC,Low,Access Violation,2025-01-02 05:59:03,No
455,System_3,CMMC,Medium,Data Leak,2025-05-22 22:02:12,No
456,System_4,NIST,Medium,Access Violation,2025-05-06 13:37:05,Yes
457,System_3,CMMC,Medium,Unauthorized Device,2025-05-03 16:21:23,No
458,System_3,CMMC,Low,Policy Breach,2025-04-16 04:45:13,No
459,System_4,GDPR,High,Access Violation,2025-01-08 04:16:41,Yes
460,System_5,NIST,Low,Policy Breach,2025-01-19 23:54:43,No
461,System_1,CMMC,High,Access Violation,2025-01-17 22:44:26,Yes
462,System_3,GDPR,Medium,Unauthorized Device,2025-03-08 15:17:17,No
463,System_5,CMMC,Low,Data Leak,2025-05-25 09:49:06,No
464,System_1,NIST,Medium,Login Failure,2025-03-31 12:22:47,Yes
465,System_4,NIST,Low,Access Violation,2025-01-27 03:12:26,Yes
466,System_3,CMMC,Medium,Data Leak,2025-01-18 15:38:42,No
467,System_5,NIST,High,Login Failure,2025-04-16 13:22:44,Yes
468,System_2,GDPR,Low,Policy Breach,2025-03-15 10:06:06,No
469,System_2,NIST,Medium,Login Failure,2025-02-05 16:15:22,Yes
470,System_4,GDPR,Medium,Access Violation,2025-03-23 08:41:22,No
471,System_3,NIST,Medium,Access Violation,2025-03-19 02:45:28,Yes
472,System_1,GDPR,Medium,Login Failure,2025-04-25 11:11:36,No
473,System_2,CMMC,Low,Access Violation,2025-02-23 13:05:26,Yes
474,System_4,NIST,Medium,Access Violation,2025-01-25 08:55:32,No
475,System_2,CMMC,High,Policy Breach,2025-05-13 22:23:42,Yes
476,System_1,NIST,Low,Access Violation,2025-05-10 10:10:51,No
477,System_5,NIST,High,Unauthorized Device,2025-05-17 22:15:40,No
478,System_1,NIST,Low,Login Failure,2025-02-15 03:07:34,No
479,System_2,NIST,High,Policy Breach,2025-02-18 08:04:17,Yes
480,System_3,GDPR,Medium,Unauthorized Device,2025-03-05 17:56:19,Yes
481,System_2,NIST,High,Data Leak,2025-03-22 23:30:20,No
482,System_4,GDPR,Low,Policy Breach,2025-02-09 20:10:44,No
483,System_2,NIST,Low,Access Violation,2025-04-15 07:11:18,No
484,System_3,CMMC,Medium,Policy Breach,2025-02-02 05:45:01,No
485,System_2,NIST,High,Unauthorized Device,2025-04-05 08:31:26,No
486,System_1,NIST,Low,Policy Breach,2025-05-20 10:08:46,Yes
487,System_1,CMMC,Medium,Unauthorized Device,2025-02-19 15:47:59,No
488,System_2,GDPR,High,Data Leak,2025-04-28 09:19:31,No
489,System_3,NIST,High,Policy Breach,2025-01-05 05:32:32,Yes
490,System_5,NIST,Low,Data Leak,2025-01-18 20:02:49,Yes
491,System_2,GDPR,High,Policy Breach,2025-03-24 19:56:06,Yes
492,System_4,NIST,High,Data Leak,2025-03-30 09:56:53,Yes
493,System_2,CMMC,Low,Access Violation,2025-05-21 08:51:15,No
494,System_4,CMMC,High,Data Leak,2025-03-14 15:07:27,Yes
495,System_1,CMMC,Medium,Data Leak,2025-04-13 06:13:04,No
496,System_1,NIST,Medium,Policy Breach,2025-01-14 02:19:53,Yes
497,System_4,GDPR,Medium,Policy Breach,2025-04-03 07:41:00,No
498,System_5,NIST,Medium,Access Violation,2025-01-07 07:10:35,Yes
499,System_2,CMMC,Low,Login Failure,2025-03-30 00:52:13,Yes
500,System_3,GDPR,Low,Data Leak,2025-04-19 02:11:15,Yes
501,System_1,NIST,High,Access Violation,2025-03-02 12:18:10,Yes
502,System_1,CMMC,High,Data Leak,2025-04-17 05:41:01,No
503,System_1,CMMC,High,Unauthorized Device,2025-05-25 06:34:30,Yes
504,System_5,GDPR,Medium,Access Violation,2025-04-20 20:55:26,No
505,System_5,NIST,High,Policy Breach,2025-05-22 12:26:47,Yes
506,System_3,NIST,Low,Policy Breach,2025-01-07 03:58:23,No
507,System_1,NIST,Medium,Data Leak,2025-02-18 03:50:21,No
508,System_4,NIST,High,Unauthorized Device,2025-04-08 11:11:30,Yes
509,System_5,CMMC,Low,Unauthorized Device,2025-04-01 16:09:46,No
510,System_3,GDPR,High,Policy Breach,2025-02-02 09:44:17,Yes
511,System_3,NIST,Low,Policy Breach,2025-04-09 22:05:49,No
512,System_5,GDPR,High,Login Failure,2025-01-15 07:47:47,Yes
513,System_5,GDPR,Medium,Login Failure,2025-03-24 11:11:34,Yes
514,System_5,GDPR,Medium,Policy Breach,2025-04-29 15:16:14,Yes
515,System_2,CMMC,High,Data Leak,2025-03-09 12:48:30,Yes
516,System_2,GDPR,High,Login Failure,2025-03-17 11:14:53,No
517,System_1,NIST,High,Access Violation,2025-04-26 17:32:09,Yes
518,System_4,NIST,Medium,Login Failure,2025-04-13 02:12:22,No
519,System_1,CMMC,High,Data Leak,2025-05-21 20:44:19,No
520,System_1,CMMC,Low,Policy Breach,2025-03-22 05:02:39,No
521,System_3,CMMC,High,Policy Breach,2025-05-23 05:26:07,Yes
522,System_2,CMMC,High,Login Failure,2025-03-06 11:33:02,No
523,System_3,NIST,Low,Access Violation,2025-02-10 20:56:27,Yes
524,System_2,CMMC,Low,Access Violation,2025-02-03 12:22:09,Yes
525,System_2,CMMC,Medium,Access Violation,2025-03-12 22:52:39,No
526,System_2,CMMC,Medium,Unauthorized Device,2025-04-13 04:24:06,Yes
527,System_2,GDPR,High,Login Failure,2025-01-04 00:28:21,Yes
528,System_5,CMMC,High,Access Violation,2025-04-14 22:26:36,No
529,System_5,NIST,Medium,Access Violation,2025-01-27 05:45:01,No
530,System_3,CMMC,Medium,Access Violation,2025-05-02 16:47:02,Yes
531,System_2,NIST,Low,Data Leak,2025-04-11 02:28:54,No
532,System_1,CMMC,High,Policy Breach,2025-05-18 12:08:43,Yes
533,System_3,GDPR,Low,Unauthorized Device,2025-04-22 06:29:56,Yes
534,System_5,GDPR,High,Policy Breach,2025-04-27 07:41:46,Yes
535,System_1,NIST,High,Access Violation,2025-02-15 04:01:15,Yes
536,System_5,NIST,Low,Policy Breach,2025-02-04 18:14:27,Yes
537,System_1,GDPR,Medium,Data Leak,2025-03-31 01:39:32,Yes
538,System_4,GDPR,High,Unauthorized Device,2025-01-05 00:47:36,No
539,System_2,NIST,High,Access Violation,2025-03-31 08:59:11,No
540,System_5,GDPR,Medium,Data Leak,2025-02-10 15:38:05,No
541,System_5,GDPR,High,Policy Breach,2025-01-31 23:50:51,Yes
542,System_2,NIST,High,Policy Breach,2025-05-24 12:58:33,Yes
543,System_1,CMMC,Low,Unauthorized Device,2025-01-31 16:58:34,Yes
544,System_4,GDPR,Low,Access Violation,2025-01-21 05:27:29,Yes
545,System_1,NIST,High,Login Failure,2025-01-01 18:37:46,No
546,System_1,NIST,Medium,Unauthorized Device,2025-05-15 10:38:48,Yes
547,System_3,NIST,Medium,Data Leak,2025-05-24 14:51:42,No
548,System_4,NIST,Medium,Login Failure,2025-01-06 14:21:34,No
549,System_4,NIST,Medium,Data Leak,2025-05-11 13:16:04,Yes
550,System_4,NIST,Low,Login Failure,2025-02-27 03:31:05,Yes
551,System_5,NIST,Medium,Access Violation,2025-01-08 12:10:34,Yes
552,System_4,NIST,Medium,Unauthorized Device,2025-05-11 04:06:19,No
553,System_1,NIST,Medium,Data Leak,2025-05-24 01:26:34,Yes
554,System_1,GDPR,High,Data Leak,2025-05-02 14:35:24,Yes
555,System_3,NIST,Medium,Login Failure,2025-05-09 22:11:41,Yes
556,System_1,CMMC,Low,Login Failure,2025-05-16 14:06:20,Yes
557,System_3,GDPR,Low,Access Violation,2025-01-13 04:14:35,No
558,System_5,GDPR,High,Access Violation,2025-05-06 15:14:14,No
559,System_1,CMMC,High,Policy Breach,2025-02-10 17:56:37,Yes
560,System_1,CMMC,Low,Login Failure,2025-01-27 12:56:56,No
561,System_1,NIST,High,Data Leak,2025-02-11 12:33:08,No
562,System_5,CMMC,Low,Login Failure,2025-05-23 00:17:55,Yes
563,System_5,GDPR,Low,Access Violation,2025-04-27 15:27:40,Yes
564,System_3,NIST,High,Policy Breach,2025-04-06 11:41:19,No
565,System_5,CMMC,Low,Data Leak,2025-01-07 21:14:59,Yes
566,System_3,NIST,Medium,Data Leak,2025-01-16 07:00:48,Yes
567,System_5,CMMC,Low,Unauthorized Device,2025-01-08 03:07:50,No
568,System_1,CMMC,Low,Data Leak,2025-03-05 22:09:52,Yes
569,System_5,CMMC,Low,Login Failure,2025-01-28 11:48:12,No
570,System_2,GDPR,Medium,Unauthorized Device,2025-05-13 13:02:25,Yes
571,System_3,GDPR,Low,Access Violation,2025-03-28 00:44:02,No
572,System_2,GDPR,Low,Policy Breach,2025-02-10 23:52:28,Yes
573,System_3,NIST,Low,Access Violation,2025-01-01 02:39:25,Yes
574,System_3,NIST,Medium,Login Failure,2025-03-13 21:30:09,Yes
575,System_2,GDPR,Medium,Data Leak,2025-01-18 12:56:09,Yes
576,System_3,GDPR,High,Unauthorized Device,2025-03-19 02:35:56,Yes
577,System_2,NIST,High,Policy Breach,2025-01-24 20:21:12,No
578,System_5,CMMC,Medium,Access Violation,2025-01-15 17:53:01,Yes
579,System_4,NIST,Low,Policy Breach,2025-01-18 17:47:15,No
580,System_3,GDPR,High,Login Failure,2025-01-07 09:18:36,Yes
581,System_1,NIST,Medium,Login Failure,2025-04-19 20:53:11,Yes
582,System_3,CMMC,Medium,Access Violation,2025-02-19 14:21:49,Yes
583,System_1,CMMC,Medium,Policy Breach,2025-05-18 04:18:42,Yes
584,System_5,NIST,High,Access Violation,2025-01-15 00:13:28,No
585,System_3,NIST,Low,Data Leak,2025-03-11 03:51:59,No
586,System_2,NIST,High,Data Leak,2025-04-02 03:37:10,Yes
587,System_5,GDPR,Low,Login Failure,2025-05-02 23:55:18,No
588,System_5,GDPR,High,Unauthorized Device,2025-02-13 20:24:07,Yes
589,System_4,NIST,Medium,Access Violation,2025-04-24 04:52:24,No
590,System_1,GDPR,High,Access Violation,2025-02-02 01:52:46,Yes
591,System_5,CMMC,Medium,Unauthorized Device,2025-03-01 15:41:02,Yes
592,System_1,CMMC,Low,Data Leak,2025-02-14 08:41:06,No
593,System_1,CMMC,Low,Login Failure,2025-03-27 18:34:18,No
594,System_4,CMMC,High,Login Failure,2025-04-19 15:08:53,Yes
595,System_2,NIST,High,Access Violation,2025-05-17 00:55:35,No
596,System_3,CMMC,Low,Policy Breach,2025-01-30 19:20:46,No
597,System_4,GDPR,High,Data Leak,2025-04-07 17:44:21,Yes
598,System_3,CMMC,Low,Access Violation,2025-04-08 14:15:31,No
599,System_3,CMMC,High,Access Violation,2025-04-25 05:22:21,No
600,System_5,GDPR,Medium,Data Leak,2025-03-07 07:56:30,No
601,System_5,NIST,Medium,Login Failure,2025-05-04 00:59:22,Yes
602,System_2,CMMC,Medium,Policy Breach,2025-04-08 03:51:49,Yes
603,System_1,GDPR,High,Data Leak,2025-04-14 10:52:38,No
604,System_4,CMMC,Low,Unauthorized Device,2025-01-02 00:58:35,Yes
605,System_5,GDPR,Low,Login Failure,2025-01-03 18:25:44,No
606,System_1,GDPR,Medium,Policy Breach,2025-05-10 06:08:02,Yes
607,System_2,CMMC,Low,Unauthorized Device,2025-01-16 14:33:53,No
608,System_5,GDPR,Medium,Data Leak,2025-02-17 00:20:48,No
609,System_5,GDPR,Low,Policy Breach,2025-04-09 00:07:37,No
610,System_1,NIST,Low,Login Failure,2025-04-13 22:15:40,No
611,System_4,CMMC,High,Data Leak,2025-03-02 11:20:36,No
612,System_5,NIST,Medium,Login Failure,2025-05-08 19:38:14,No
613,System_2,GDPR,Medium,Policy Breach,2025-04-27 09:01:11,No
614,System_1,CMMC,Low,Unauthorized Device,2025-01-25 13:42:29,Yes
615,System_2,GDPR,High,Data Leak,2025-01-26 07:22:47,No
616,System_1,CMMC,Medium,Unauthorized Device,2025-03-29 20:59:37,Yes
617,System_3,CMMC,Low,Login Failure,2025-04-18 23:48:21,Yes
618,System_3,NIST,High,Access Violation,2025-05-20 20:02:38,No
619,System_5,CMMC,Low,Policy Breach,2025-01-25 13:44:03,No
620,System_4,CMMC,High,Data Leak,2025-03-11 09:02:29,No
621,System_1,NIST,Low,Login Failure,2025-01-22 07:33:01,No
622,System_4,CMMC,High,Login Failure,2025-04-30 08:34:10,Yes
623,System_5,CMMC,High,Policy Breach,2025-05-05 12:39:29,No
624,System_2,NIST,Medium,Unauthorized Device,2025-03-08 13:25:03,Yes
625,System_2,GDPR,Low,Unauthorized Device,2025-02-24 18:02:11,No
626,System_5,NIST,High,Access Violation,2025-04-20 13:36:27,Yes
627,System_5,GDPR,Medium,Policy Breach,2025-01-21 00:56:04,Yes
628,System_3,NIST,Medium,Unauthorized Device,2025-04-09 14:38:43,Yes
629,System_5,NIST,High,Unauthorized Device,2025-05-02 13:40:26,Yes
630,System_5,CMMC,Low,Access Violation,2025-03-20 00:37:48,No
631,System_1,NIST,Low,Login Failure,2025-05-04 16:14:46,No
632,System_3,NIST,Low,Unauthorized Device,2025-01-09 22:08:08,Yes
633,System_2,GDPR,Medium,Policy Breach,2025-05-14 13:06:06,No
634,System_5,NIST,Low,Login Failure,2025-04-12 04:36:07,No
635,System_2,CMMC,Low,Access Violation,2025-02-22 12:08:57,No
636,System_1,CMMC,Low,Access Violation,2025-03-18 06:58:36,No
637,System_1,GDPR,High,Access Violation,2025-05-21 14:34:23,Yes
638,System_5,NIST,High,Data Leak,2025-04-23 07:21:59,No
639,System_2,NIST,High,Data Leak,2025-01-30 08:43:17,Yes
640,System_4,CMMC,Low,Unauthorized Device,2025-01-22 16:34:52,Yes
641,System_5,CMMC,Medium,Policy Breach,2025-02-22 17:27:52,Yes
642,System_3,CMMC,High,Access Violation,2025-04-08 18:07:40,Yes
643,System_4,NIST,Medium,Access Violation,2025-02-21 03:55:35,No
644,System_2,GDPR,Medium,Unauthorized Device,2025-02-01 00:14:17,Yes
645,System_2,GDPR,Low,Unauthorized Device,2025-02-25 17:31:32,Yes
646,System_3,GDPR,Low,Data Leak,2025-03-26 00:38:12,Yes
647,System_2,NIST,Medium,Access Violation,2025-02-22 04:06:12,No
648,System_3,GDPR,Medium,Access Violation,2025-04-26 12:10:19,No
649,System_1,CMMC,Low,Unauthorized Device,2025-04-17 22:34:53,Yes
650,System_1,GDPR,High,Data Leak,2025-03-08 15:15:32,No
651,System_4,NIST,High,Login Failure,2025-01-25 23:56:10,Yes
652,System_2,NIST,Medium,Login Failure,2025-04-13 11:53:30,No
653,System_5,CMMC,Medium,Access Violation,2025-04-29 21:15:53,No
654,System_4,GDPR,High,Unauthorized Device,2025-01-25 16:54:35,No
655,System_1,CMMC,High,Access Violation,2025-05-20 21:37:50,No
656,System_3,GDPR,Medium,Unauthorized Device,2025-02-08 23:40:22,No
657,System_2,GDPR,Low,Data Leak,2025-05-18 23:20:21,Yes
658,System_1,CMMC,High,Login Failure,2025-04-13 09:23:26,No
659,System_4,CMMC,High,Data Leak,2025-04-03 08:02:34,Yes
660,System_4,NIST,Medium,Login Failure,2025-01-18 12:40:57,No
661,System_2,CMMC,High,Login Failure,2025-01-23 13:38:39,Yes
662,System_2,CMMC,Low,Unauthorized Device,2025-04-13 02:02:16,No
663,System_1,GDPR,Medium,Unauthorized Device,2025-03-25 06:55:18,No
664,System_1,GDPR,Medium,Data Leak,2025-04-19 08:15:00,No
665,System_5,NIST,High,Access Violation,2025-05-13 01:23:41,Yes
666,System_4,GDPR,Low,Login Failure,2025-03-05 04:47:03,No
667,System_1,GDPR,High,Policy Breach,2025-02-03 10:08:20,No
668,System_1,NIST,Low,Data Leak,2025-01-09 03:26:32,Yes
669,System_4,NIST,Medium,Access Violation,2025-03-26 15:02:05,Yes
670,System_1,NIST,High,Unauthorized Device,2025-01-15 18:43:50,No
671,System_4,GDPR,Low,Data Leak,2025-04-08 16:11:40,Yes
672,System_2,NIST,Low,Access Violation,2025-02-18 04:36:17,No
673,System_2,CMMC,High,Policy Breach,2025-05-08 02:34:55,No
674,System_3,GDPR,Medium,Access Violation,2025-04-17 15:20:39,No
675,System_2,GDPR,Low,Login Failure,2025-04-21 12:51:01,No
676,System_4,CMMC,High,Data Leak,2025-05-16 12:45:53,Yes
677,System_1,GDPR,Low,Login Failure,2025-03-22 05:27:30,Yes
678,System_1,CMMC,Medium,Login Failure,2025-02-15 17:07:38,No
679,System_5,CMMC,Low,Login Failure,2025-05-15 17:27:57,Yes
680,System_5,CMMC,Low,Data Leak,2025-03-22 21:43:38,Yes
681,System_3,GDPR,Low,Login Failure,2025-01-27 04:57:27,No
682,System_1,NIST,High,Data Leak,2025-02-21 02:58:37,No
683,System_3,CMMC,Medium,Access Violation,2025-01-07 05:32:19,Yes
684,System_2,GDPR,Low,Policy Breach,2025-03-28 09:58:19,Yes
685,System_3,CMMC,Medium,Access Violation,2025-01-12 20:24:02,Yes
686,System_1,CMMC,High,Data Leak,2025-02-02 05:42:35,Yes
687,System_5,GDPR,Medium,Access Violation,2025-01-05 16:42:55,No
688,System_3,CMMC,High,Login Failure,2025-04-27 16:32:59,No
689,System_4,CMMC,Low,Data Leak,2025-04-18 16:47:35,Yes
690,System_2,GDPR,High,Access Violation,2025-04-22 15:03:23,No
691,System_5,NIST,Low,Policy Breach,2025-03-26 22:05:08,No
692,System_4,GDPR,Medium,Policy Breach,2025-03-21 21:23:27,No
693,System_2,CMMC,High,Policy Breach,2025-02-07 12:05:28,No
694,System_5,GDPR,Low,Unauthorized Device,2025-03-29 18:17:44,Yes
695,System_3,CMMC,Medium,Unauthorized Device,2025-05-15 23:07:14,Yes
696,System_4,NIST,Medium,Policy Breach,2025-04-21 06:34:05,Yes
697,System_2,GDPR,High,Login Failure,2025-02-26 08:35:02,No
698,System_5,NIST,High,Policy Breach,2025-03-16 01:41:36,No
699,System_5,NIST,Low,Access Violation,2025-01-04 15:40:24,Yes
700,System_4,NIST,Medium,Policy Breach,2025-03-19 00:09:41,No
701,System_2,NIST,High,Access Violation,2025-03-10 08:04:55,No
702,System_5,GDPR,High,Login Failure,2025-05-16 09:51:32,Yes
703,System_4,NIST,Medium,Access Violation,2025-03-02 03:04:17,No
704,System_2,CMMC,Medium,Data Leak,2025-02-04 18:38:14,Yes
705,System_2,CMMC,Low,Login Failure,2025-04-18 03:49:38,Yes
706,System_2,CMMC,High,Policy Breach,2025-03-11 21:24:01,Yes
707,System_2,GDPR,Medium,Policy Breach,2025-01-09 03:02:23,No
708,System_4,GDPR,Low,Policy Breach,2025-01-18 18:59:41,Yes
709,System_1,GDPR,High,Policy Breach,2025-02-02 12:36:10,No
710,System_5,GDPR,Low,Policy Breach,2025-03-04 22:10:17,Yes
711,System_4,NIST,Medium,Login Failure,2025-02-25 14:28:53,No
712,System_1,NIST,Medium,Policy Breach,2025-02-04 16:34:21,No
713,System_2,GDPR,High,Access Violation,2025-03-05 22:08:31,Yes
714,System_3,NIST,High,Unauthorized Device,2025-05-03 04:27:44,Yes
715,System_1,CMMC,High,Policy Breach,2025-05-05 02:07:04,Yes
716,System_2,GDPR,High,Data Leak,2025-05-06 02:52:08,Yes
717,System_1,GDPR,Low,Access Violation,2025-01-05 14:49:11,Yes
718,System_3,CMMC,Low,Unauthorized Device,2025-01-23 01:30:08,No
719,System_5,CMMC,High,Unauthorized Device,2025-02-09 22:47:41,No
720,System_3,GDPR,Medium,Data Leak,2025-01-18 03:56:20,Yes
721,System_5,CMMC,Low,Login Failure,2025-02-22 22:53:37,Yes
722,System_2,GDPR,Low,Login Failure,2025-03-05 04:55:23,Yes
723,System_1,GDPR,High,Login Failure,2025-05-26 13:48:01,No
724,System_5,GDPR,High,Policy Breach,2025-04-06 05:56:36,Yes
725,System_3,CMMC,Low,Policy Breach,2025-03-30 20:42:16,Yes
726,System_3,NIST,High,Data Leak,2025-01-13 17:32:16,No
727,System_2,CMMC,High,Data Leak,2025-01-10 09:12:23,Yes
728,System_4,NIST,Low,Login Failure,2025-05-01 16:17:21,No
729,System_4,CMMC,Medium,Access Violation,2025-01-06 12:06:44,No
